strain,protein,orf,b,dobs,abund,obs_other,pav,cnv,fshift,absent,fs,logcnv
CEK,ERD2,YBL040C,-0.2381115,0.023011309088346033,20.335054,0.6596032461677187,1.0,1.0,,0.0,0.0,0.0
CEK,ERG1,YGR175C,-0.24663162,0.0022542831379621653,23.842598,0.9977457168620378,1.0,1.0,,0.0,0.0,0.0
CEK,ERG10,YPL028W,0.064985275,0.0,26.829523,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,ERG11,YHR007C,0.0030593872,0.001577998196573449,24.868103,0.9984220018034266,1.0,1.0,,0.0,0.0,0.0
CEK,ERG12,YMR208W,0.1514206,0.004959422903516697,23.072083,0.9950405770964833,1.0,1.0,,0.0,0.0,0.0
CEK,ERG13,YML126C,0.21733093,0.00045085662759247747,26.595175,0.9995491433724075,1.0,1.0,,0.0,0.0,0.0
CEK,ERG2,YMR202W,-0.3179989,-0.07562907259642371,23.061657,0.9812894499549143,1.0,1.0,,0.0,0.0,0.0
CEK,ERG20,YJL167W,-0.09831238,0.0,26.437263,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,ERG24,YNL280C,-0.83834267,-0.17890562148945532,20.509808,0.9679891794409378,1.0,1.0,,0.0,0.0,0.0
CEK,ERG25,YGR060W,-0.08393669,0.06668607011002847,21.905489,0.8821009918845807,1.0,1.0,,0.0,0.0,0.0
CEK,ERG26,YGL001C,0.15809822,0.002479711451758293,23.941067,0.9975202885482417,1.0,1.0,,0.0,0.0,0.0
CEK,ERG27,YLR100W,0.3381729,0.003381424706943137,23.298277,0.9966185752930569,1.0,1.0,,0.0,0.0,0.0
CEK,ERG28,YER044C,-0.24764252,0.0006762849413886052,25.012651,0.9993237150586114,1.0,1.0,,0.0,0.0,0.0
CEK,ERG29,YMR134W,0.086961746,0.07516241775816102,19.951546,0.8985572587917042,1.0,1.0,,0.0,0.0,0.0
CEK,ERG3,YLR056W,-0.06204033,0.0347937361309939,21.422451,0.9436429215509468,1.0,1.0,,0.0,0.0,0.0
CEK,ERG4,YGL012W,-0.09194565,0.01194770063119932,22.339828,0.9880522993688007,1.0,1.0,,0.0,0.0,0.0
CEK,ERG5,YMR015C,0.10089302,0.0069882777276826236,22.930384,0.9930117222723174,1.0,1.0,,0.0,0.0,0.0
CEK,ERG6,YML008C,0.24410439,0.0006762849413886052,25.353197,0.9993237150586114,1.0,1.0,,0.0,0.0,0.0
CEK,ERG7,YHR072W,0.11155319,0.04080495529106376,22.090506,0.9585211902614968,1.0,1.0,,0.0,0.0,0.0
CEK,ERG8,YMR220W,0.16745567,0.0006762849413886052,22.222961,0.9993237150586114,1.0,1.0,,0.0,0.0,0.0
CEK,ERG9,YHR190W,0.065683365,0.00045085662759247747,24.885494,0.9995491433724075,1.0,1.0,,0.0,0.0,0.0
CEK,ERJ5,YFR041C,-0.14056396,0.03336582093578877,21.394573,0.9659603246167718,1.0,1.0,,0.0,0.0,0.0
CEK,ERO1,YML130C,-0.00894165,0.0011271415689810826,23.527647,0.9988728584310189,1.0,1.0,,0.0,0.0,0.0
CEK,ERP2,YAL007C,0.86281013,0.46528403967538323,22.692219,0.5347159603246168,1.0,1.0,,0.0,0.0,0.0
CEK,ERP3,YDL018C,0.2624054,0.07461312612562249,19.722626,0.30139765554553655,1.0,1.0,,0.0,0.0,0.0
CEK,ERP4,YOR016C,0.056344986,0.0717591186056743,20.726744,0.9080252479711451,1.0,1.0,,0.0,0.0,0.0
CEK,ERP5,YHR110W,0.2535305,0.05501180004812378,20.356667,0.9429666366095582,1.0,1.0,,0.0,0.0,0.0
CEK,ERP6,YGL002W,0.08255386,-0.05351400815187668,18.926802,0.5777727682596934,1.0,1.0,,0.0,0.0,0.0
CEK,ERV1,YGR029W,0.24017525,0.04396095168421077,21.138273,0.9553651938683498,1.0,1.0,,0.0,0.0,0.0
CEK,ERV14,YGL054C,-0.29807472,0.00022542831379623873,24.722929,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,ERV15,YBR210W,0.014352798,0.07288443730419336,16.878202,0.34490532010820557,1.0,1.0,,0.0,0.0,0.0
CEK,ERV2,YPR037C,0.40099716,0.04846951796013499,20.521982,0.9508566275924256,1.0,1.0,,0.0,0.0,0.0
CEK,ERV25,YML012W,0.18853569,0.0006762849413886052,23.249235,0.9993237150586114,1.0,1.0,,0.0,0.0,0.0
CEK,ERV29,YGR284C,0.008886337,0.004283137962128092,23.939354,0.9957168620378719,1.0,1.0,,0.0,0.0,0.0
CEK,ERV41,YML067C,-0.043216705,0.19112736031343658,18.481567,0.7563119927862939,1.0,1.0,,0.0,0.0,0.0
CEK,ERV46,YAL042W,-0.0068454742,0.006311992786293907,21.869555,0.9936880072137061,1.0,1.0,,0.0,0.0,0.0
CEK,ESA1,YOR244W,-0.20008278,0.0023205140980802064,20.328276,0.9168169522091975,1.0,1.0,,0.0,0.0,0.0
CEK,ESBP6,YNL125C,-0.21665192,0.098966067873974,19.38832,0.8376916140667268,1.0,1.0,,0.0,0.0,0.0
CEK,ESC1,YMR219W,-0.38065338,0.02346398858640042,20.29778,0.9711451758340848,1.0,1.0,,0.0,0.0,0.0
CEK,ESC2,YDR363W,-0.1857109,-0.12007855356444092,18.4515,0.4118575293056808,1.0,1.0,,0.0,0.0,0.0
CEK,ESF1,YDR365C,-0.14232254,0.010144274120829522,22.589407,0.9898557258791705,1.0,1.0,,0.0,0.0,0.0
CEK,ESF2,YNR054C,-0.106744766,0.02683326082359716,21.142485,0.9711451758340848,1.0,1.0,,0.0,0.0,0.0
CEK,ESL1,YIL151C,0.16510773,0.08127875578153743,17.137135,0.8216862037871957,1.0,1.0,,0.0,0.0,0.0
CEK,ESL2,YKR096W,0.01235199,0.12353532358381192,18.999294,0.8137962128043282,1.0,1.0,,0.0,0.0,0.0
CEK,ESS1,YJR017C,0.08897781,0.003155996393147009,23.670761,0.996844003606853,1.0,0.5,,0.0,0.0,-1.0
CEK,ETP1,YHL010C,0.33161163,0.24014556228262263,18.359926,0.36699729486023447,1.0,1.0,,0.0,0.0,0.0
CEK,ETR1,YBR026C,0.2156086,0.004283137962128092,23.288345,0.9957168620378719,1.0,1.0,,0.0,0.0,0.0
CEK,ETT1,YOR051C,0.45346642,0.02389540126239853,21.902895,0.9761045987376015,1.0,1.0,,0.0,0.0,0.0
CEK,EUG1,YDR518W,0.46000862,0.011950131125148533,21.859308,0.9873760144274121,1.0,1.0,,0.0,0.0,0.0
CEK,EXG1,YLR300W,0.062030792,0.00022542831379623873,24.899364,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,EXG2,YDR261C,0.3727703,0.2822654148002498,20.00931,0.7096483318304779,1.0,1.0,,0.0,0.0,0.0
CEK,EXO5,YBR163W,0.044620514,0.05834704537003049,17.90738,0.4524346257889991,1.0,1.0,,0.0,0.0,0.0
CEK,EXO70,YJL085W,0.2518673,0.07079664300175725,20.433683,0.925834084761046,1.0,1.0,,0.0,0.0,0.0
CEK,EXO84,YBR102C,0.1944046,0.019391695974372958,20.887371,0.9792605951307484,1.0,1.0,,0.0,0.0,0.0
CEK,EXP1,YDL121C,-0.20804405,0.09837910358522173,20.460777,0.8760144274120829,1.0,1.0,0.0,0.0,0.0,0.0
CEK,FAA1,YOR317W,-0.23567772,0.00022542831379623873,25.21386,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,FAA2,YER015W,-0.18309784,0.02231740306582508,21.129057,0.9776825969341749,1.0,1.0,,0.0,0.0,0.0
CEK,FAA3,YIL009W,-0.35808372,0.11792574354886143,21.637817,0.8746618575293057,1.0,1.0,,0.0,0.0,0.0
CEK,FAA4,YMR246W,0.17866135,0.0009017132551848439,23.903645,0.9990982867448152,1.0,1.0,,0.0,0.0,0.0
CEK,FAB1,YFR019W,0.030447006,0.07306307860946581,17.783619,0.9201983769161407,1.0,1.0,,0.0,0.0,0.0
CEK,FAD1,YDL045C,-0.029874802,0.03901611174438979,20.460882,0.9562669071235347,1.0,1.0,,0.0,0.0,0.0
CEK,FAF1,YIL019W,0.15372658,0.23347810975624572,18.263382,0.5347159603246168,1.0,1.0,,0.0,0.0,0.0
CEK,FAL1,YDR021W,0.35290146,0.048021091826491946,20.595024,0.9506311992786294,1.0,1.0,,0.0,0.0,0.0
CEK,FAP1,YNL023C,0.21155548,0.19106538271772977,17.094545,0.3985572587917042,1.0,1.0,,0.0,0.0,0.0
CEK,FAP7,YDL166C,-0.030879974,0.022319833559774294,21.218065,0.9770063119927863,1.0,1.0,,0.0,0.0,0.0
CEK,FAR10,YLR238W,0.16362381,0.1551353906654449,16.32277,0.6460775473399459,1.0,1.0,,0.0,0.0,0.0
CEK,FAR11,YNL127W,0.21561432,0.10049788668551118,18.673206,0.8489630297565374,1.0,1.0,,0.0,0.0,0.0
CEK,FAR3,YMR052W,0.30335426,0.15556801858841773,18.58029,0.5256988277727682,1.0,1.0,,0.0,0.0,0.0
CEK,FAR7,YFR008W,0.2249794,0.07214192140268666,17.858963,0.4265103697024346,1.0,1.0,,0.0,0.0,0.0
CEK,FAR8,YMR029C,0.27440643,0.003381424706943137,21.914963,0.9966185752930569,1.0,1.0,,0.0,0.0,0.0
CEK,FAS1,YKL182W,-0.48397446,0.0,26.78301,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,FAS2,YPL231W,-0.48142052,0.0,26.799253,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,FAT1,YBR041W,-0.30299187,0.006311992786293907,21.667358,0.9936880072137061,1.0,1.0,,0.0,0.0,0.0
CEK,FAU1,YER183C,0.08178139,0.35272178864910714,18.517649,0.48016230838593327,1.0,1.0,,0.0,0.0,0.0
CEK,FBA1,YKL060C,-0.23581505,0.0,29.41445,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,FBP1,YLR377C,-0.6783371,-0.12113581843238008,23.806688,0.7060414788097386,1.0,1.0,,0.0,0.0,0.0
CEK,FBP26,YJL155C,0.019067764,0.01645626690712354,21.356657,0.9835437330928765,1.0,1.0,,0.0,0.0,0.0
CEK,FCF1,YDR339C,-0.017217636,0.13223102331086745,20.689793,0.7067177637511272,1.0,1.0,,0.0,0.0,0.0
CEK,FCF2,YLR051C,-0.105716705,0.03742596107806995,21.57466,0.9612263300270514,1.0,1.0,,0.0,0.0,0.0
CEK,FCP1,YMR277W,0.26605415,0.03291496430819629,21.506727,0.9664111812443643,1.0,1.0,,0.0,0.0,0.0
CEK,FCY1,YPR062W,0.20196915,0.014204414263110698,21.322975,0.9851217312894499,1.0,1.0,,0.0,0.0,0.0
CEK,FCY2,YER056C,-0.15306091,0.023923959566302666,21.121746,0.7806582506762849,1.0,1.0,,0.0,0.0,0.0
CEK,FDC1,YDR539W,-0.011724472,0.19861935791210839,21.03564,0.7966636609558161,1.0,1.0,,0.0,0.0,0.0
CEK,FDH1,YOR388C,0.683733,0.7068733153638814,20.289602,0.25,1.0,2.0,,0.0,0.0,1.0
CEK,FDO1,YMR144W,0.1328125,-0.07151606921074571,16.902985,0.524346257889991,1.0,1.0,0.0,0.0,0.0,0.0
CEK,FES1,YBR101C,-0.19168663,0.006762849413886385,23.035404,0.9932371505861136,1.0,1.0,,0.0,0.0,0.0
CEK,FET3,YMR058W,-1.2653503,-0.5905213166471822,22.526943,0.9375563570784491,1.0,1.0,,0.0,0.0,0.0
CEK,FET5,YFL041W,-0.14605331,0.0257085497485654,21.182882,0.9715960324616771,1.0,1.0,,0.0,0.0,0.0
CEK,FHL1,YPR104C,0.034511566,0.06427380486536283,18.311935,0.9283137962128043,1.0,1.0,,0.0,0.0,0.0
CEK,FIG4,YNL325C,-0.022762299,0.13488755319743628,19.287216,0.7175383228133454,1.0,1.0,,0.0,0.0,0.0
CEK,FIN1,YDR130C,-0.107624054,0.0048026560437877674,16.546871,0.4136609558160505,1.0,1.0,,0.0,0.0,0.0
CEK,FIP1,YJR093C,-0.06470108,0.14427655132352546,20.244509,0.8550495942290351,1.0,1.0,,0.0,0.0,0.0
CEK,FIR1,YER032W,-0.21851158,0.24658029501335557,21.150887,0.20153291253381425,1.0,1.0,,0.0,0.0,0.0
CEK,FIS1,YIL065C,0.10876846,0.012173128944995448,22.238997,0.9878268710550046,1.0,1.0,,0.0,0.0,0.0
CEK,FKH1,YIL131C,0.18359566,0.10135342055565955,19.348537,0.8609107303877367,1.0,1.0,,0.0,0.0,0.0
CEK,FKH2,YNL068C,-0.07740402,0.053395521571849014,18.209782,0.8926961226330027,1.0,1.0,,0.0,0.0,0.0
CEK,FKS1,YLR342W,0.09096718,0.00045085662759247747,24.49625,0.9995491433724075,1.0,1.0,,0.0,0.0,0.0
CEK,FLC1,YPL221W,-0.2177372,0.0031335143241160712,17.325212,0.3155996393146979,1.0,1.0,,0.0,0.0,0.0
CEK,FLC2,YAL053W,-0.3091278,0.028716893634293306,20.438072,0.94702434625789,1.0,1.0,,0.0,0.0,0.0
CEK,FLC3,YGL139W,0.22741508,0.2095717712710754,19.531197,0.6866546438232642,1.0,1.0,,0.0,0.0,0.0
CEK,FMC1,YIL098C,-0.19490623,0.06677296026871549,20.894073,0.9204238052299368,1.0,1.0,,0.0,0.0,0.0
CEK,FMN1,YDR236C,-0.2669258,0.007228289005174471,21.364883,0.9887285843101894,1.0,1.0,,0.0,0.0,0.0
CEK,FMO1,YHR176W,1.3612995,0.04215509467989176,21.280848,0.9578449053201082,1.0,1.0,,0.0,0.0,0.0
CEK,FMP10,YER182W,-0.018583298,0.02457411669773646,21.578873,0.9747520288548241,1.0,1.0,,0.0,0.0,0.0
CEK,FMP16,YDR070C,1.5442238,0.029080252479711466,24.029531,0.9709197475202885,1.0,1.0,,0.0,0.0,0.0
CEK,FMP23,YBR047W,-0.040945053,0.2042866621783545,18.718494,0.2822362488728584,1.0,1.0,,0.0,0.0,0.0
CEK,FMP25,YLR077W,0.08514023,0.029758967915049284,20.378853,0.9695671776375113,1.0,1.0,,0.0,0.0,0.0
CEK,FMP27,YLR454W,0.2052002,0.5394870199470638,17.952991,0.38773669972948605,1.0,1.0,,0.0,0.0,0.0
CEK,FMP30,YPL103C,-1.0787601,-0.46264877661087056,18.332565,0.919522091974752,1.0,1.0,,0.0,0.0,0.0
CEK,FMP32,YFL046W,0.06729126,0.09697306283556006,17.65278,0.6422452660054103,1.0,1.0,,0.0,0.0,0.0
CEK,FMP33,YJL161W,0.35350418,0.2417970829211621,19.60114,0.5324616771866546,1.0,1.0,,0.0,0.0,0.0
CEK,FMP40,YPL222W,0.17078972,0.059520366324048,20.668427,0.9384580703336339,1.0,1.0,,0.0,0.0,0.0
CEK,FMP41,YNL168C,0.80197525,0.03314039262199253,21.718433,0.9661857529305681,1.0,1.0,,0.0,0.0,0.0
CEK,FMP42,YMR221C,0.084098816,0.058653287607640436,19.170145,0.8672227231740307,1.0,1.0,0.0,0.0,0.0,0.0
CEK,FMP45,YDL222C,1.0436344,0.32777276825969337,22.552122,0.6722272317403066,1.0,1.0,,0.0,0.0,0.0
CEK,FMP46,YKR049C,0.11754227,0.011271415689810604,22.686153,0.9887285843101894,1.0,1.0,,0.0,0.0,0.0
CEK,FMP52,YER004W,0.24777031,0.004733994589720458,22.789867,0.9952660054102795,1.0,1.0,,0.0,0.0,0.0
CEK,FMS1,YMR020W,0.37550545,0.02524797114517585,20.575184,0.9747520288548241,1.0,1.0,,0.0,0.0,0.0
CEK,FMT1,YBL013W,0.369339,0.1760917171196703,18.995705,0.7524797114517583,1.0,1.0,,0.0,0.0,0.0
CEK,FOB1,YDR110W,0.31152344,0.09816218200024796,18.21466,0.7488728584310189,1.0,1.0,,0.0,0.0,0.0
CEK,FOL1,YNL256W,0.10882187,0.003834711828484827,22.238066,0.9954914337240758,1.0,1.0,,0.0,0.0,0.0
CEK,FOL2,YGR267C,-0.07905769,0.0029305680793507705,23.679193,0.9970694319206492,1.0,1.0,,0.0,0.0,0.0
CEK,FOL3,YMR113W,0.21087837,0.13512938734539015,18.504557,0.7752479711451759,1.0,1.0,,0.0,0.0,0.0
CEK,FOX2,YKR009C,-0.5699005,0.05527611626510853,22.91976,0.9319206492335438,1.0,1.0,,0.0,0.0,0.0
CEK,FPK1,YNR047W,0.17235947,0.05960057262437446,20.135323,0.9161406672678089,1.0,1.0,,0.0,0.0,0.0
CEK,FPR1,YNL135C,-0.16419792,0.0,27.760843,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,FPR2,YDR519W,0.7575016,0.004283137962128092,24.415314,0.9957168620378719,1.0,1.0,,0.0,0.0,0.0
CEK,FPR3,YML074C,-0.29914093,0.00022542831379623873,25.281029,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,FPR4,YLR449W,-0.5505676,0.0011271415689810826,25.86588,0.9988728584310189,1.0,1.0,,0.0,0.0,0.0
CEK,FPS1,YLL043W,-0.052864075,0.04641453532601436,18.765928,0.8976555455365194,1.0,1.0,,0.0,0.0,0.0
CEK,FRA1,YLL029W,0.2035656,0.0029305680793507705,22.78798,0.9970694319206492,1.0,1.0,,0.0,0.0,0.0
CEK,FRD1,YEL047C,0.37216377,0.0,24.539816,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,FRE1,YLR214W,-0.14108467,-0.00842713014565949,19.709063,0.40734896302975654,1.0,1.0,,0.0,0.0,0.0
CEK,FRE8,YLR047C,0.12455368,0.20921448866053038,16.726154,0.5360685302073941,1.0,1.0,,0.0,0.0,0.0
CEK,FRK1,YPL141C,-0.16605377,-0.12116073099536023,17.117895,0.5254733994589721,1.0,1.0,,0.0,0.0,0.0
CEK,FRQ1,YDR373W,-0.08826828,0.023186912276181915,18.606262,0.29824165915238954,1.0,1.0,,0.0,0.0,0.0
CEK,FRS1,YLR060W,-0.19862366,0.00022542831379623873,24.608427,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,FRS2,YFL022C,-0.20484161,0.00022542831379623873,24.9534,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,FSF1,YOR271C,-0.14933586,0.005635707844905302,23.458082,0.9943642921550947,1.0,1.0,,0.0,0.0,0.0
CEK,FSH1,YHR049W,0.7258854,0.00022542831379623873,23.925926,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,FSH2,YMR222C,-0.29332924,0.0768929294500521,18.579817,0.6670423805229937,1.0,1.0,,0.0,0.0,0.0
CEK,FSH3,YOR280C,-0.052619934,0.014657701384652388,21.351957,0.9839945897204689,1.0,1.0,,0.0,0.0,0.0
CEK,FTH1,YBR207W,0.28403282,-0.0026389088054364906,19.527613,0.6717763751127142,1.0,1.0,,0.0,0.0,0.0
CEK,FTR1,YER145C,-0.6299324,-0.1366192801363021,21.318554,0.8893146979260595,1.0,1.0,,0.0,0.0,0.0
CEK,FUB1,YCR076C,-0.1413536,0.03539953674785323,19.415224,0.9625788999098287,1.0,1.0,,0.0,0.0,0.0
CEK,FUI1,YBL042C,-0.4337368,0.02776717812361007,17.979103,0.39878268710550047,1.0,1.0,,0.0,0.0,0.0
CEK,FUM1,YPL262W,0.22089386,0.00022542831379623873,25.000862,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,FUN12,YAL035W,-0.004146576,0.00045085662759247747,24.876656,0.9995491433724075,1.0,1.0,,0.0,0.0,0.0
CEK,FUN19,YAL034C,0.23324203,0.05148089996329952,20.33415,0.6129395852119026,1.0,1.0,,0.0,0.0,0.0
CEK,FUN26,YAL022C,-0.845417,-0.2549740058672124,17.625885,0.5090171325518486,1.0,1.0,,0.0,0.0,0.0
CEK,FUN30,YAL019W,-0.24754143,0.025475829952921303,20.624947,0.9738503155996393,1.0,1.0,,0.0,0.0,0.0
CEK,FUR1,YHR128W,-0.14809227,0.0024821419457076166,24.098267,0.996844003606853,1.0,1.0,,0.0,0.0,0.0
CEK,FYV10,YIL097W,-0.15843582,0.07292271758389457,18.765379,0.8967538322813345,1.0,1.0,,0.0,0.0,0.0
CEK,FYV6,YNL133C,-0.18827438,0.133623696343808,19.140991,0.8192064923354373,1.0,1.0,,0.0,0.0,0.0
CEK,FYV7,YLR068W,-0.31412506,0.17695697296561574,19.419895,0.5117222723174031,1.0,1.0,,0.0,0.0,0.0
CEK,FYV8,YGR196C,-0.048978806,0.04408976786352292,19.612288,0.919522091974752,1.0,1.0,,0.0,0.0,0.0
CEK,FZF1,YGL254W,-0.5135975,-0.06286958698616318,18.290346,0.24346257889990983,1.0,1.0,,0.0,0.0,0.0
CEK,FZO1,YBR179C,0.007062912,0.06314909379033096,19.32906,0.9287646528403968,1.0,1.0,,0.0,0.0,0.0
CEK,GAA1,YLR088W,0.5626812,-0.0019577628761493493,20.36266,0.9197475202885482,1.0,1.0,,0.0,0.0,0.0
CEK,GAB1,YLR459W,-0.12563133,0.034864220455523176,21.047993,0.9240306582506763,1.0,1.0,,0.0,0.0,0.0
CEK,GAC1,YOR178C,0.032344818,0.13970296933445786,18.846828,0.3151487826871055,1.0,1.0,,0.0,0.0,0.0
CEK,GAD1,YMR250W,1.1603775,0.0027051397655545317,23.388327,0.9972948602344455,1.0,1.0,,0.0,0.0,0.0
CEK,GAL1,YBR020W,1.1485653,-0.004691460945608017,25.558365,0.3678990081154193,1.0,1.0,,0.0,0.0,0.0
CEK,GAL10,YBR019C,1.6779766,0.010559888586157362,24.868477,0.3742110009017133,1.0,1.0,,0.0,0.0,0.0
CEK,GAL11,YOL051W,0.15263367,0.03359124924958501,19.585066,0.9657348963029756,1.0,1.0,,0.0,0.0,0.0
CEK,GAL3,YDR009W,0.99277306,0.44252550195776286,22.60456,0.5547790802524797,1.0,1.0,,0.0,0.0,0.0
CEK,GAL7,YBR018C,1.1405869,0.09357948565887048,25.238768,0.39900811541929665,1.0,1.0,,0.0,0.0,0.0
CEK,GAL80,YML051W,0.53199387,0.16196933202734787,19.571873,0.8070333633904418,1.0,1.0,,0.0,0.0,0.0
CEK,GAL83,YER027C,0.08093071,0.014201983769161375,22.060434,0.9857980162308386,1.0,1.0,,0.0,0.0,0.0
CEK,GAP1,YKR039W,0.08080101,0.3062695806668789,20.019976,0.46798917944093776,1.0,1.0,,0.0,0.0,0.0
CEK,GAR1,YHR089C,-0.22109032,0.004959422903516697,25.387495,0.9950405770964833,1.0,1.0,,0.0,0.0,0.0
CEK,GAS1,YMR307W,0.73119736,0.005184851217312936,23.62716,0.9948151487826871,1.0,1.0,,0.0,0.0,0.0
CEK,GAS3,YMR215W,0.014987946,0.30818480989891583,21.796991,0.6850766456266907,1.0,1.0,,0.0,0.0,0.0
CEK,GAS5,YOL030W,-0.35469437,0.30142196048502945,22.906271,0.6918394950405771,1.0,1.0,,0.0,0.0,0.0
CEK,GAT1,YFL021W,0.12359619,0.19557698711109062,19.265335,0.5807033363390441,1.0,1.0,,0.0,0.0,0.0
CEK,GBP2,YCL011C,-0.018196106,0.0009017132551848439,22.567162,0.9990982867448152,1.0,1.0,,0.0,0.0,0.0
CEK,GCD1,YOR260W,-0.14768982,0.005184851217312936,22.781893,0.9948151487826871,1.0,1.0,,0.0,0.0,0.0
CEK,GCD10,YNL062C,0.081466675,0.008566275924256073,21.988667,0.9914337240757439,1.0,1.0,,0.0,0.0,0.0
CEK,GCD11,YER025W,-0.07227516,0.00022542831379623873,25.368376,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,GCD14,YJL125C,-0.22689629,0.008115419296663706,22.013252,0.9918845807033363,1.0,1.0,,0.0,0.0,0.0
CEK,GCD2,YGR083C,-0.089481354,0.006990708221631836,22.55693,0.9923354373309288,1.0,1.0,,0.0,0.0,0.0
CEK,GCD6,YDR211W,-0.046024323,0.001577998196573449,22.901264,0.9984220018034266,1.0,1.0,,0.0,0.0,0.0
CEK,GCD7,YLR291C,-0.152771,0.01938683498647431,21.835812,0.9806131650135257,1.0,1.0,,0.0,0.0,0.0
CEK,GCG1,YER163C,-0.11141014,0.4572670553836656,18.52831,0.3904418394950406,1.0,1.0,,0.0,0.0,0.0
CEK,GCN1,YGL195W,0.11389351,0.0006762849413886052,23.109108,0.9993237150586114,1.0,1.0,,0.0,0.0,0.0
CEK,GCN2,YDR283C,0.13453865,0.05704065487228971,19.1111,0.9409377817853922,1.0,1.0,,0.0,0.0,0.0
CEK,GCN20,YFR009W,0.069337845,0.0018034265103696878,22.936293,0.9981965734896303,1.0,1.0,,0.0,0.0,0.0
CEK,GCN3,YKR026C,0.010679245,0.026152114894309908,21.764977,0.9731740306582507,1.0,1.0,,0.0,0.0,0.0
CEK,GCN5,YGR252W,-0.0026474,0.04125581191865624,19.864492,0.9580703336339044,1.0,1.0,,0.0,0.0,0.0
CEK,GCR1,YPL075W,0.048772812,0.1854223833909766,17.563269,0.40622182146077546,1.0,1.0,,0.0,0.0,0.0
CEK,GCR2,YNL199C,0.35341644,0.030440113844336536,19.62678,0.9675383228133454,1.0,1.0,,0.0,0.0,0.0
CEK,GCS1,YDL226C,0.05599594,0.012175559438944772,22.699762,0.9871505861136158,1.0,1.0,,0.0,0.0,0.0
CEK,GCV1,YDR019C,-0.12141991,0.0009017132551848439,23.634663,0.9990982867448152,1.0,1.0,,0.0,0.0,0.0
CEK,GCV2,YMR189W,0.48994446,0.00743913435527499,23.107712,0.992560865644725,1.0,1.0,,0.0,0.0,0.0
CEK,GCV3,YAL044C,0.098587036,0.028180969718475835,23.217869,0.9711451758340848,1.0,1.0,,0.0,0.0,0.0
CEK,GCY1,YOR120W,-0.0013713837,0.00022542831379623873,25.34906,0.9997745716862038,1.0,1.0,,0.0,0.0,0.0
CEK,GDA1,YEL042W,-0.10270882,0.006762849413886385,22.97853,0.9932371505861136,1.0,1.0,,0.0,0.0,0.0
CEK,GDB1,YPR184W,0.87212944,0.00045085662759247747,22.504574,0.9995491433724075,1.0,1.0,,0.0,0.0,0.0
CEK,GDE1,YPL110C,-0.25224304,0.06114940489355658,19.431534,0.922678088367899,1.0,1.0,,0.0,0.0,0.0
CEK,GDH1,YOR375C,-0.08543205,0.0,27.124895,1.0,1.0,1.0,,0.0,0.0,0.0
CEK,GDH2,YDL215C,0.116773605,0.0009017132551848439,22.982489,0.9990982867448152,1.0,1.0,,0.0,0.0,0.0
CEK,GDH3,YAL062W,0.61387634,0.12760457807840286,21.350372,0.8690261496844004,1.0,1.0,,0.0,0.0,0.0
CEK,GDI1,YER136W,0.04022789,0.00045085662759247747,24.663984,0.9995491433724075,1.0,1.0,,0.0,0.0,0.0
CEK,GDS1,YOR355W,-0.009189606,0.1138333993617523,16.354532,0.20085662759242562,1.0,1.0,,0.0,0.0,0.0
CEK,GDT1,YBR187W,-0.3843956,-0.1690122958688895,20.24519,0.5901713255184852,1.0,1.0,,0.0,0.0,0.0
CEK,GEA1,YJR031C,0.230896,0.17445295657436466,17.373642,0.7709648331830478,1.0,1.0,,0.0,0.0,0.0
CEK,GEA2,YEL022W,0.13031006,0.03020739404869255,20.16943,0.9697926059513075,1.0,1.0,,0.0,0.0,0.0
CEK,GEF1,YJR040W,0.006504059,0.04260838180143345,19.421467,0.9567177637511272,1.0,1.0,,0.0,0.0,0.0
CEK,GEM1,YAL048C,-0.053516388,0.05645915919492317,18.08322,0.915238954012624,1.0,1.0,,0.0,0.0,0.0
CEK,GEP3,YOR205C,-0.019750595,0.08897734536589874,17.791674,0.8045536519386834,1.0,1.0,,0.0,0.0,0.0
CEK,GEP4,YHR100C,0.32977104,0.20956387216574024,18.243662,0.25135256988277727,1.0,1.0,,0.0,0.0,0.0
CEK,GEP5,YLR091W,0.16002274,0.1519970153534303,17.187513,0.3318304779080252,1.0,1.0,,0.0,0.0,0.0
CEK,GEP7,YGL057C,0.07740021,0.13831758778336523,19.971401,0.7006311992786294,1.0,1.0,,0.0,0.0,0.0
CEK,GET1,YGL020C,-0.15444374,0.0721783788119259,20.730793,0.9163660955816051,1.0,1.0,,0.0,0.0,0.0
